subject,condition,rt_ms
23,congruent,551.6340029884132
14,congruent,533.3024295707024
45,congruent,457.96361883010303
47,incongruent,473.9138213987562
42,incongruent,644.6550120584278
42,incongruent,533.6816745464794
26,congruent,302.1846228950058
26,congruent,426.78736777836514
41,incongruent,543.2411566932001
28,incongruent,509.32949713373284
9,incongruent,512.6640618019615
2,congruent,532.4557413601319
32,congruent,526.2536953620895
46,incongruent,451.8586043794182
47,incongruent,533.9342738946898
18,congruent,400.8766631084885
31,congruent,401.23113203369815
30,incongruent,468.83865650502224
25,incongruent,451.65074961043314
30,congruent,406.3642413555964
33,congruent,495.2391114604
6,congruent,445.6563833066828
7,congruent,500.1830563091758
12,congruent,553.5561212851072
15,congruent,448.93555188572157
34,congruent,470.3428215102694
13,incongruent,454.7784343481754
36,congruent,482.82618935374796
6,incongruent,581.252734897385
28,incongruent,592.045268692664
35,congruent,473.07794749071513
39,congruent,520.9850786300516
32,incongruent,452.0358487509105
38,congruent,544.1583903971122
43,congruent,427.98601461942417
28,congruent,427.64427452269354
35,congruent,459.7318072580272
11,incongruent,582.264194714407
40,incongruent,556.9985828637377
11,congruent,560.2179758650979
7,congruent,615.752679766491
6,incongruent,472.77615133011625
4,incongruent,375.05663727588956
41,incongruent,460.7075779535158
19,incongruent,563.046633723363
9,congruent,358.6576903410023
7,congruent,443.76835837681244
28,congruent,475.3800047209132
38,congruent,509.05141911100793
4,incongruent,385.41134425706935
22,incongruent,535.6112643311435
21,incongruent,565.7824313232321
46,congruent,383.72972542252455
1,congruent,372.35046135470435
5,incongruent,465.7710803025901
12,incongruent,416.3794854273631
47,incongruent,556.7211666569918
2,congruent,488.529023577017
36,incongruent,497.1023528679413
23,incongruent,374.1952660127381
40,congruent,437.38473794243987
12,incongruent,466.3613456566335
25,congruent,607.9516208745526
24,incongruent,404.63729343721013
18,incongruent,414.6355271945876
17,incongruent,430.0386351185543
36,congruent,510.8176682927466
8,congruent,570.5294261626877
48,congruent,374.90048493910876
44,congruent,538.8810535845167
2,congruent,393.0286119403602
44,congruent,500.6499283090905
30,incongruent,479.88961445940225
46,congruent,562.5753043101342
13,incongruent,519.8542875621728
42,congruent,446.5745795875173
20,congruent,408.36535889130096
24,congruent,475.2549296988614
29,congruent,423.6491936029102
39,incongruent,565.3082135425948
11,congruent,610.901121511023
2,congruent,557.1105268155682
1,congruent,484.7828129238322
44,incongruent,483.43636780392325
4,incongruent,601.0962429191594
4,incongruent,513.1999704703632
2,congruent,455.4354739373427
17,congruent,571.9562631623869
3,congruent,387.92281131905554
23,incongruent,342.2816854175155
9,congruent,438.47449871551044
14,incongruent,535.5371873674972
22,congruent,621.8392175274493
24,congruent,515.9987162205673
23,congruent,385.90661829885187
4,incongruent,543.891515115089
1,incongruent,504.80372438122583
38,congruent,359.88771635369324
2,incongruent,478.0799735323828
20,incongruent,647.4448820476671
13,congruent,408.49450651870393
2,congruent,521.8227218068469
3,incongruent,344.5896843074169
6,congruent,608.2241533772386
11,congruent,390.53195083455364
38,incongruent,571.3035680202295
2,congruent,419.3385457155369
40,incongruent,351.02683024337205
5,congruent,547.0865631767938
9,incongruent,499.57259875651675
33,congruent,559.687721345133
47,incongruent,610.7019106291365
7,incongruent,542.4954420945671
33,congruent,391.6819747296225
22,congruent,445.55553652190434
39,incongruent,489.5098790884518
40,incongruent,526.0527592023814
36,incongruent,425.832278629843
3,incongruent,484.95852108509325
15,congruent,468.8540695459245
14,incongruent,316.5081321395587
36,incongruent,371.1863409819359
31,congruent,418.397002505564
26,incongruent,542.9501856736812
9,congruent,569.6624753622333
7,congruent,554.0359046340812
26,incongruent,517.7827441951193
49,congruent,522.9587181898513
34,congruent,661.2985900350698
9,incongruent,556.2145764518822
47,congruent,432.92982068203
14,incongruent,427.85872656294964
48,congruent,563.3575897794349
40,congruent,414.3221773703085
8,incongruent,497.64392314052697
3,congruent,437.8114155875794
43,congruent,489.1694164501084
1,incongruent,486.0354075809457
3,congruent,575.4074546827162
24,incongruent,584.6077767360792
23,incongruent,397.1483391215337
22,incongruent,607.3336002003315
24,incongruent,604.9255844770034
11,incongruent,463.6607912716822
5,incongruent,525.5107625463681
20,congruent,440.01781954728364
16,incongruent,362.0382289047821
20,congruent,295.2422420259975
39,congruent,478.6235701069622
1,incongruent,571.1239803632888
11,incongruent,439.92944352729273
45,incongruent,575.5719930859916
31,incongruent,488.14835350359
25,incongruent,523.1899397124121
48,incongruent,490.52525616152496
21,congruent,577.4791714110046
3,incongruent,549.9994451780577
47,congruent,452.3178634100316
1,incongruent,584.6310621080859
39,incongruent,537.6935035669071
14,incongruent,599.0764105167032
39,congruent,505.6030227730833
5,incongruent,527.2989535857004
15,incongruent,543.4721045508713
5,congruent,556.7840825615191
30,congruent,554.4921311072037
21,congruent,491.821046714689
11,congruent,617.5431625763368
32,congruent,499.4759648578811
1,congruent,440.4271155825259
37,incongruent,427.32633067167205
5,congruent,405.76833656075826
6,congruent,454.7676979310142
14,congruent,578.327663389601
28,incongruent,636.070499378911
42,incongruent,474.87289502302264
36,congruent,465.94914158233337
17,incongruent,510.23355601381076
31,incongruent,489.4255220047084
41,congruent,506.2104656140597
23,congruent,478.97710794948017
37,incongruent,504.6749958015679
22,incongruent,500.90021899950483
21,incongruent,498.8052797688416
39,incongruent,403.170724425569
39,incongruent,546.3144326190697
12,congruent,392.24155709505004
6,incongruent,333.2465878423564
10,congruent,577.8400350468529
45,incongruent,445.14557425399295
3,incongruent,603.4806457119207
40,congruent,577.6210028724169
20,incongruent,561.5643468763635
43,incongruent,603.7599184248093
33,congruent,511.20956010308504
35,incongruent,533.4178109418463
26,incongruent,527.9067167051114
21,incongruent,542.2958990644995
5,congruent,521.7962689626726
16,congruent,637.1955765102015
49,incongruent,439.2501005330595
21,congruent,492.77247594219693
19,incongruent,584.4953900663936
49,congruent,548.1491754717898
1,congruent,537.1410188390854
31,congruent,392.1138268827832
30,incongruent,501.39818982943893
35,incongruent,363.88533885730476
1,incongruent,561.8426752371429
40,incongruent,547.5015935182118
45,incongruent,469.79119543588234
33,incongruent,535.6486334778748
30,incongruent,422.200436474524
27,congruent,490.4763218072789
17,incongruent,571.5569153821109
45,congruent,498.7510833874767
17,incongruent,579.9251651280186
39,incongruent,512.1301839314124
6,congruent,444.17224443489295
7,congruent,419.0158765509743
21,incongruent,555.8606247566352
2,incongruent,405.2299911296551
25,congruent,461.6454584181856
29,congruent,595.5088755848361
8,congruent,615.1574237956289
30,congruent,572.9839579828445
34,incongruent,391.7093849404294
10,incongruent,516.5995978361142
16,congruent,555.8793818773748
40,congruent,655.819967599218
4,congruent,530.6348846965262
33,incongruent,469.26767439180406
13,congruent,531.1471092341792
35,incongruent,338.26939206822
2,congruent,554.8081519747412
41,congruent,427.9687559708707
45,congruent,499.27887681096803
29,congruent,342.6357083520146
23,congruent,416.86017690286917
35,congruent,482.4093200924955
48,congruent,621.774511892299
33,congruent,460.46477094614863
31,congruent,541.1845319442001
26,congruent,562.3878048317338
3,incongruent,559.772251816301
7,incongruent,404.4329630787031
9,congruent,499.2383379821736
4,incongruent,547.4968659346165
27,incongruent,599.3184853992825
20,incongruent,465.26963559827306
1,congruent,595.8943355913336
27,congruent,487.92851802131423
30,congruent,592.9700019122153
10,congruent,545.3665040911554
43,congruent,651.6291394370654
16,incongruent,464.31007304628224
16,congruent,559.1177315373935
46,incongruent,509.89107654328774
42,congruent,603.4076522163957
19,incongruent,479.8992042640828
46,congruent,468.3004183299588
30,congruent,711.443757911934
13,congruent,516.9787066500945
23,incongruent,598.9046500025171
24,congruent,409.4266582429794
2,congruent,562.3487632306106
16,incongruent,551.8966609268246
33,incongruent,487.7194280253424
14,incongruent,414.83215475593204
30,incongruent,412.3459912152341
1,incongruent,457.33001490167356
12,incongruent,473.4575724537476
12,congruent,475.20171281508897
32,incongruent,549.2946595246966
39,congruent,554.3498009576489
20,congruent,596.8411782370098
45,congruent,653.8120242678299
48,congruent,617.5252993862229
15,incongruent,479.5387089639585
21,incongruent,491.98668120246555
2,congruent,620.898286181848
18,congruent,499.5583094370347
37,incongruent,488.2290360220578
40,congruent,711.5866967336498
35,congruent,441.61691854663206
23,congruent,509.7372340252678
14,congruent,400.90007013475895
25,congruent,363.8278575998529
40,incongruent,385.9589386913779
45,incongruent,472.5410036317193
38,incongruent,421.8415180273314
22,incongruent,580.2484593804601
5,incongruent,503.8248008175402
37,congruent,486.1202723905199
24,incongruent,425.1888910115713
3,incongruent,654.9054321026916
9,congruent,599.481999482048
49,incongruent,499.3616753762168
9,incongruent,549.8638395950018
21,congruent,387.6866270600244
19,congruent,519.2718430032281
24,incongruent,539.3076962741385
8,congruent,389.54501399361914
19,incongruent,472.59530549661866
41,congruent,505.5143811808955
6,incongruent,492.3783086117206
22,incongruent,368.28602173853307
40,incongruent,695.8852843078178
43,congruent,567.5102678827622
44,incongruent,422.73831157095606
27,congruent,474.74316704719797
2,incongruent,334.17668444682977
30,congruent,577.0198327765753
46,incongruent,440.7655340533614
28,incongruent,560.9144808453161
34,congruent,503.7631886589633
10,congruent,384.0943910057169
36,incongruent,516.2183634672249
7,congruent,479.0786989702454
19,congruent,510.06282757390744
15,congruent,562.1241715779697
2,incongruent,362.228547318795
33,incongruent,421.70406123588157
6,incongruent,359.35675427644185
43,congruent,503.36745296777383
42,incongruent,440.2343729376063
8,incongruent,621.3207260342527
25,incongruent,503.2780477968341
5,congruent,474.44146054088566
10,congruent,615.010660096858
42,congruent,460.6761867441662
17,incongruent,551.9287495529289
18,congruent,498.53084955595483
45,congruent,431.4421183103643
13,congruent,303.32339783173256
10,incongruent,512.7970184332776
1,incongruent,636.0446827775244
40,incongruent,470.8676852220318
10,congruent,568.9800893330706
22,incongruent,536.8935987127084
3,congruent,479.40448299235635
26,congruent,378.8823535200611
34,congruent,437.5217713984172
16,incongruent,517.2760577147661
4,incongruent,478.1475207946419
11,incongruent,434.539351090843
37,incongruent,452.70034052899996
44,incongruent,594.2256124361913
34,incongruent,596.1370228686255
46,incongruent,510.3287743514456
2,congruent,532.7525927012952
39,congruent,516.3991144533851
49,congruent,582.0536051979182
44,congruent,613.8808701924528
48,congruent,477.83484346724
25,congruent,505.96859570904513
47,congruent,519.7514647122282
22,incongruent,416.89324679894435
13,congruent,351.9360212749093
43,congruent,448.3670373390261
33,congruent,382.4991560086997
34,incongruent,309.4233165172627
22,incongruent,482.1056079518559
49,incongruent,542.909311516699
17,incongruent,476.1454597485847
31,congruent,339.43260191411434
21,incongruent,504.23864395406366
17,incongruent,645.5817628070796
35,incongruent,554.0235474733124
7,congruent,555.9698646581237
6,congruent,547.1470456256117
32,incongruent,485.52275724908486
22,congruent,519.1516876596652
7,congruent,672.5163195243886
46,congruent,608.7854574059917
46,incongruent,536.0252564250369
30,incongruent,533.8762210145483
19,incongruent,388.72657826264606
45,congruent,345.0235440481807
10,incongruent,355.7098866733154
2,congruent,549.5002211053378
30,incongruent,663.5164304098748
28,congruent,490.02447130694
14,congruent,609.6706781089152
35,congruent,471.09833336782583
12,congruent,484.8764426531142
17,congruent,488.3209086556222
7,incongruent,547.3485160413906
7,incongruent,501.347566431277
6,congruent,516.6779242043903
5,incongruent,684.9766298555353
10,incongruent,421.8037241928209
27,congruent,476.7004986498379
20,incongruent,377.8105361141134
10,congruent,473.49846560834277
6,congruent,565.8452218670245
3,congruent,504.79526171237256
31,incongruent,456.3179826824826
41,incongruent,513.4176047528662
12,congruent,334.197205922211
40,congruent,492.31812872318335
36,incongruent,528.9810809924436
37,congruent,517.7380488941699
15,incongruent,582.2961302323522
27,congruent,440.1292510500044
28,congruent,320.6603349758669
26,congruent,423.7241979642439
37,incongruent,418.20449364231365
27,congruent,480.77393015875896
29,congruent,480.7705176709615
38,incongruent,486.7832982917693
13,incongruent,368.8606239938441
33,congruent,551.9377731233584
34,incongruent,442.6417530835527
8,congruent,569.48145033125
36,incongruent,613.8137458023467
18,incongruent,450.501885569229
35,congruent,490.54981667476187
34,incongruent,498.2926602058243
14,congruent,504.33588786710453
28,incongruent,616.6950968942102
26,congruent,467.9107492953335
46,congruent,476.26168652051626
9,congruent,544.2092437950555
14,congruent,511.07772639646436
20,congruent,598.6776002530636
36,incongruent,546.8265090475901
12,incongruent,427.3476518324235
35,incongruent,500.11174757350034
8,congruent,487.3443067545724
38,congruent,540.7335573226583
38,incongruent,638.326313737407
32,congruent,343.5309637579063
49,congruent,516.6656852142819
44,congruent,448.4963130119051
34,congruent,525.1083754702807
39,congruent,562.6879082669689
33,incongruent,395.2821775174965
40,congruent,491.9726402830265
40,congruent,532.4523945229263
22,incongruent,468.2618523243709
